-80.212271 14.862655,-80.2122709107895,14.86265519024773,http://maps.google.com/maps?z=12&t=m&q=loc:-80.2122709107895+14.86265519024773
-89.894711 69.601765,-89.89471051039428,69.60176456612021,http://maps.google.com/maps?z=12&t=m&q=loc:-89.89471051039428+69.60176456612021
Y:-73.458836 X:-102.169922,-73.45883550506674,-102.16992244983409,http://maps.google.com/maps?z=12&t=m&q=loc:-73.45883550506674+-102.16992244983409
-73.237802 -78.533552,-73.23780172516682,-78.53355228119337,http://maps.google.com/maps?z=12&t=m&q=loc:-73.23780172516682+-78.53355228119337
-73.118308 -77.599676,-73.11830795890509,-77.59967580115728,http://maps.google.com/maps?z=12&t=m&q=loc:-73.11830795890509+-77.59967580115728
-64.362559 -61.901725,-64.36255939097212,-61.90172504153117,http://maps.google.com/maps?z=12&t=m&q=loc:-64.36255939097212+-61.90172504153117
Y:-89.490286 X:167.594075,-89.49028550078353,167.5940749571652,http://maps.google.com/maps?z=12&t=m&q=loc:-89.49028550078353+167.5940749571652
Y:-89.637208 X:164.916837,-89.63720835048802,164.91683654240285,http://maps.google.com/maps?z=12&t=m&q=loc:-89.63720835048802+164.91683654240285
Y:-88.647260 X:177.088357,-88.6472596695211,177.0883573517571,http://maps.google.com/maps?z=12&t=m&q=loc:-88.6472596695211+177.0883573517571
Y:-70.486121 X:163.378569,-70.48612111751171,163.3785687036681,http://maps.google.com/maps?z=12&t=m&q=loc:-70.48612111751171+163.3785687036681
Y:-89.058384 X:177.337721,-89.05838392541251,177.3377211679036,http://maps.google.com/maps?z=12&t=m&q=loc:-89.05838392541251+177.3377211679036
Y:-87.828193 X:174.411567,-87.82819299763756,174.41156662015118,http://maps.google.com/maps?z=12&t=m&q=loc:-87.82819299763756+174.41156662015118
Y:-87.652800 X:175.281029,-87.65280017058348,175.2810294043353,http://maps.google.com/maps?z=12&t=m&q=loc:-87.65280017058348+175.2810294043353
Y:-86.718628 X:174.764890,-86.71862830907236,174.76488962510197,http://maps.google.com/maps?z=12&t=m&q=loc:-86.71862830907236+174.76488962510197
Y:-86.421443 X:175.389044,-86.42144345574033,175.38904351043175,http://maps.google.com/maps?z=12&t=m&q=loc:-86.42144345574033+175.38904351043175
Y:-86.177612 X:175.419596,-86.17761232000954,175.41959620235627,http://maps.google.com/maps?z=12&t=m&q=loc:-86.17761232000954+175.41959620235627
Y:-85.780696 X:174.465159,-85.78069628893749,174.46515894147808,http://maps.google.com/maps?z=12&t=m&q=loc:-85.78069628893749+174.46515894147808
Y:-85.645364 X:174.637069,-85.6453639699574,174.63706875730165,http://maps.google.com/maps?z=12&t=m&q=loc:-85.6453639699574+174.63706875730165
Y:-85.468591 X:174.903116,-85.46859106069473,174.9031159357767,http://maps.google.com/maps?z=12&t=m&q=loc:-85.46859106069473+174.9031159357767
Y:-85.354455 X:174.500546,-85.35445539630375,174.5005458698728,http://maps.google.com/maps?z=12&t=m&q=loc:-85.35445539630375+174.5005458698728
Y:-84.855851 X:174.645653,-84.85585105563689,174.64565273534404,http://maps.google.com/maps?z=12&t=m&q=loc:-84.85585105563689+174.64565273534404
Y:-84.724456 X:175.528969,-84.7244556869612,175.52896865245924,http://maps.google.com/maps?z=12&t=m&q=loc:-84.7244556869612+175.52896865245924
Y:-84.170990 X:174.930564,-84.17098993751969,174.93056421589196,http://maps.google.com/maps?z=12&t=m&q=loc:-84.17098993751969+174.93056421589196
Y:-84.048066 X:175.063688,-84.04806596648791,175.06368836704002,http://maps.google.com/maps?z=12&t=m&q=loc:-84.04806596648791+175.06368836704002
Y:-83.874061 X:175.245049,-83.87406057845922,175.24504938622073,http://maps.google.com/maps?z=12&t=m&q=loc:-83.87406057845922+175.24504938622073
Y:-83.510137 X:174.749297,-83.51013677564593,174.74929661190228,http://maps.google.com/maps?z=12&t=m&q=loc:-83.51013677564593+174.74929661190228
Y:-83.340659 X:174.881804,-83.34065914264444,174.88180373375974,http://maps.google.com/maps?z=12&t=m&q=loc:-83.34065914264444+174.88180373375974
Y:-82.938614 X:175.014004,-82.93861419004458,175.0140038905762,http://maps.google.com/maps?z=12&t=m&q=loc:-82.93861419004458+175.0140038905762
Y:-82.724608 X:174.911758,-82.72460778967282,174.91175817760347,http://maps.google.com/maps?z=12&t=m&q=loc:-82.72460778967282+174.91175817760347
Y:-82.611400 X:175.221093,-82.61139993596589,175.22109314279962,http://maps.google.com/maps?z=12&t=m&q=loc:-82.61139993596589+175.22109314279962
Y:-82.064029 X:174.849019,-82.06402946862407,174.84901901324616,http://maps.google.com/maps?z=12&t=m&q=loc:-82.06402946862407+174.84901901324616
Y:-81.838276 X:175.317169,-81.83827552665088,175.3171687982834,http://maps.google.com/maps?z=12&t=m&q=loc:-81.83827552665088+175.3171687982834
Y:-81.320153 X:175.038842,-81.32015329392763,175.03884152513234,http://maps.google.com/maps?z=12&t=m&q=loc:-81.32015329392763+175.03884152513234
Y:-81.057255 X:174.800960,-81.05725453279501,174.80096040263976,http://maps.google.com/maps?z=12&t=m&q=loc:-81.05725453279501+174.80096040263976
Y:-80.771087 X:174.718121,-80.77108674758058,174.7181208541512,http://maps.google.com/maps?z=12&t=m&q=loc:-80.77108674758058+174.7181208541512
Y:-79.402814 X:175.188869,-79.40281363249342,175.18886860793566,http://maps.google.com/maps?z=12&t=m&q=loc:-79.40281363249342+175.18886860793566
Y:-79.039566 X:175.245666,-79.03956632000838,175.24566634162395,http://maps.google.com/maps?z=12&t=m&q=loc:-79.03956632000838+175.24566634162395
Y:-78.912559 X:174.989244,-78.9125592523884,174.98924416855743,http://maps.google.com/maps?z=12&t=m&q=loc:-78.9125592523884+174.98924416855743
Y:-78.636786 X:175.007942,-78.63678562508503,175.00794236300382,http://maps.google.com/maps?z=12&t=m&q=loc:-78.63678562508503+175.00794236300382
Y:-78.430001 X:174.841704,-78.4300005135979,174.84170400310958,http://maps.google.com/maps?z=12&t=m&q=loc:-78.4300005135979+174.84170400310958
Y:-77.717126 X:174.997467,-77.71712585194607,174.99746727779961,http://maps.google.com/maps?z=12&t=m&q=loc:-77.71712585194607+174.99746727779961
Y:-73.090721 X:-104.830326,-73.09072147619266,-104.83032642747216,http://maps.google.com/maps?z=12&t=m&q=loc:-73.09072147619266+-104.83032642747216
Y:-68.769832 X:-90.510911,-68.7698323136923,-90.51091085587592,http://maps.google.com/maps?z=12&t=m&q=loc:-68.7698323136923+-90.51091085587592
-66.251480 -66.913383,-66.25147977386767,-66.91338295312178,http://maps.google.com/maps?z=12&t=m&q=loc:-66.25147977386767+-66.91338295312178
-63.738531 -61.810211,-63.7385313486705,-61.81021125875037,http://maps.google.com/maps?z=12&t=m&q=loc:-63.7385313486705+-61.81021125875037
-63.535260 -59.741334,-63.535260004441675,-59.74133423315932,http://maps.google.com/maps?z=12&t=m&q=loc:-63.535260004441675+-59.74133423315932
-63.160964 -62.338588,-63.16096362377881,-62.338588137430186,http://maps.google.com/maps?z=12&t=m&q=loc:-63.16096362377881+-62.338588137430186
-63.002722 -60.528226,-63.00272239056003,-60.52822647058161,http://maps.google.com/maps?z=12&t=m&q=loc:-63.00272239056003+-60.52822647058161
-62.355451 -59.492058,-62.35545052595747,-59.492057999232095,http://maps.google.com/maps?z=12&t=m&q=loc:-62.35545052595747+-59.492057999232095
-61.161247 -55.157334,-61.16124731095332,-55.15733407990562,http://maps.google.com/maps?z=12&t=m&q=loc:-61.16124731095332+-55.15733407990562
-61.173393 -54.009647,-61.17339309776082,-54.00964701157889,http://maps.google.com/maps?z=12&t=m&q=loc:-61.17339309776082+-54.00964701157889
-60.637927 -45.314209,-60.637927385519156,-45.31420934918579,http://maps.google.com/maps?z=12&t=m&q=loc:-60.637927385519156+-45.31420934918579
-69.341090 37.680634,-69.34108988617047,37.6806338039897,http://maps.google.com/maps?z=12&t=m&q=loc:-69.34108988617047+37.6806338039897
Y:-67.406734 X:164.680044,-67.40673446862954,164.68004389248708,http://maps.google.com/maps?z=12&t=m&q=loc:-67.40673446862954+164.68004389248708
Y:-66.786511 X:163.151394,-66.78651080049568,163.15139372774752,http://maps.google.com/maps?z=12&t=m&q=loc:-66.78651080049568+163.15139372774752
Y:-66.434438 X:162.501797,-66.43443844776687,162.50179743947447,http://maps.google.com/maps?z=12&t=m&q=loc:-66.43443844776687+162.50179743947447
Y:-65.766231 X:92.555158,-65.76623055312751,92.5551579930743,http://maps.google.com/maps?z=12&t=m&q=loc:-65.76623055312751+92.5551579930743
