14.1.64.0/24,mnlaphl1,mnl
129.222.88.0/24,mmmiflx1,mia
129.222.89.0/24,mmmiflx1,mia
129.222.90.0/24,qrtomex1,qro
129.222.91.0/24,qrtomex1,qro
129.222.94.0/24,mntlcan1,yul
129.222.95.0/24,mntlcan1,yul
129.222.96.0/24,clgycan1,yyc
129.222.97.0/24,clgycan1,yyc
129.222.98.0/24,nwyynyx1,lga
129.222.99.0/24,nwyynyx1,lga
129.222.100.0/24,sltyutx1,pvu
129.222.101.0/24,sltyutx1,pvu
129.222.102.0/24,sltyutx1,pvu
129.222.103.0/24,sltyutx1,pvu
129.222.104.0/24,lgosnga1,los
129.222.105.0/24,lgosnga1,los
129.222.106.0/24,clgycan1,yyc
129.222.107.0/24,clgycan1,yyc
129.222.108.0/24,jhngzaf1,jnb
129.222.109.0/24,jhngzaf1,jnb
129.222.110.0/24,qrtomex1,qro
129.222.111.0/24,qrtomex1,qro
129.222.112.0/24,mplsmnx1,msp
129.222.113.0/24,mplsmnx1,msp
129.222.114.0/24,mplsmnx1,msp
129.222.115.0/24,mplsmnx1,msp
129.222.118.0/24,mmmiflx1,mia
129.222.119.0/24,mmmiflx1,mia
129.222.120.0/24,dllstxx1,dfw
129.222.121.0/24,dllstxx1,dfw
129.222.122.0/24,dllstxx1,dfw
129.222.123.0/24,dllstxx1,dfw
129.222.124.0/24,dllstxx1,dfw
129.222.125.0/24,dllstxx1,dfw
129.222.126.0/24,dllstxx1,dfw
129.222.127.0/24,dllstxx1,dfw
129.222.128.0/24,tmpeazx1,phx
129.222.129.0/24,tmpeazx1,phx
129.222.130.0/24,sltyutx1,pvu
129.222.131.0/24,sltyutx1,pvu
129.222.132.0/24,snjecax1,sjc
129.222.133.0/24,snjecax1,sjc
129.222.134.0/24,mmmiflx1,mia
129.222.135.0/24,mmmiflx1,mia
129.222.136.0/24,clgycan1,yyc
129.222.137.0/24,clgycan1,yyc
129.222.138.0/24,clgycan1,yyc
129.222.139.0/24,clgycan1,yyc
129.222.140.0/24,clgycan1,yyc
129.222.141.0/24,clgycan1,yyc
129.222.142.0/24,tmpeazx1,phx
129.222.144.0/24,nrbiken1,nbo
129.222.145.0/24,nrbiken1,nbo
129.222.146.0/24,nrbiken1,nbo
129.222.147.0/24,nrbiken1,nbo
129.222.148.0/24,nrbiken1,nbo
129.222.149.0/24,nrbiken1,nbo
129.222.150.0/24,nwyynyx1,lga
129.222.151.0/24,nwyynyx1,lga
129.222.152.0/24,mplsmnx1,msp
129.222.153.0/24,mplsmnx1,msp
129.222.154.0/24,mplsmnx1,msp
129.222.155.0/24,mplsmnx1,msp
129.222.156.0/24,mplsmnx1,msp
129.222.157.0/24,mplsmnx1,msp
129.222.158.0/24,mplsmnx1,msp
129.222.159.0/24,mplsmnx1,msp
129.222.160.0/24,gtmygtm1,gua
129.222.161.0/24,gtmygtm1,gua
129.222.162.0/24,ashnvax2,iad
129.222.163.0/24,ashnvax2,iad
129.222.166.0/24,nwyynyx1,lga
129.222.167.0/24,nwyynyx1,lga
129.222.168.0/24,sntochl1,scl
129.222.169.0/24,sntochl1,scl
129.222.170.0/24,sntochl1,scl
129.222.171.0/24,sntochl1,scl
129.222.172.0/24,sntochl1,scl
129.222.173.0/24,sntochl1,scl
129.222.174.0/24,sntochl1,scl
129.222.175.0/24,sntochl1,scl
129.222.176.0/24,limaper1,lim
129.222.177.0/24,limaper1,lim
129.222.178.0/24,limaper1,lim
129.222.179.0/24,limaper1,lim
129.222.180.0/24,limaper1,lim
129.222.181.0/24,limaper1,lim
129.222.183.0/24,limaper1,lim
129.222.184.0/24,chcoilx1,ord
129.222.185.0/24,chcoilx1,ord
129.222.186.0/24,nrbiken1,nbo
129.222.187.0/24,nrbiken1,nbo
129.222.188.0/24,sfiabgr1,sof
129.222.189.0/24,sfiabgr1,sof
129.222.191.0/24,sfiabgr1,sof
129.222.192.0/24,ashnvax2,iad
129.222.193.0/24,ashnvax2,iad
129.222.194.0/24,nwyynyx1,lga
129.222.195.0/24,nwyynyx1,lga
129.222.196.0/24,mntlcan1,yul
129.222.197.0/24,mntlcan1,yul
129.222.198.0/24,bgtacol1,bog
129.222.199.0/24,bgtacol1,bog
129.222.200.0/24,mmmiflx1,mia
129.222.201.0/24,mmmiflx1,mia
129.222.202.0/24,bgtacol1,bog
129.222.203.0/24,bgtacol1,bog
129.222.204.0/24,lgosnga1,los
129.222.205.0/24,lgosnga1,los
129.222.206.0/24,lgosnga1,los
129.222.207.0/24,lgosnga1,los
129.222.208.0/24,nwyynyx1,lga
129.222.209.0/24,nwyynyx1,lga
129.222.210.0/24,nwyynyx1,lga
129.222.211.0/24,nwyynyx1,lga
129.222.212.0/24,nrbiken1,nbo
129.222.213.0/24,nrbiken1,nbo
129.222.214.0/24,sntochl1,scl
129.222.215.0/24,sntochl1,scl
129.222.224.0/24,nwyynyx1,lga
129.222.225.0/24,nwyynyx1,lga
129.222.226.0/24,nwyynyx1,lga
129.222.227.0/24,nwyynyx1,lga
129.222.228.0/24,nwyynyx1,lga
129.222.229.0/24,nwyynyx1,lga
129.222.230.0/24,nwyynyx1,lga
129.222.231.0/24,nwyynyx1,lga
129.222.232.0/24,nwyynyx1,lga
129.222.233.0/24,nwyynyx1,lga
129.222.234.0/24,nwyynyx1,lga
129.222.235.0/24,nwyynyx1,lga
129.222.236.0/24,nwyynyx1,lga
129.222.237.0/24,nwyynyx1,lga
129.222.238.0/24,nwyynyx1,lga
129.222.239.0/24,nwyynyx1,lga
129.222.240.0/24,nwyynyx1,lga
129.222.241.0/24,nwyynyx1,lga
129.222.242.0/24,nwyynyx1,lga
129.222.243.0/24,nwyynyx1,lga
129.222.244.0/24,nwyynyx1,lga
129.222.245.0/24,nwyynyx1,lga
129.222.246.0/24,mntlcan1,yul
129.222.247.0/24,mntlcan1,yul
129.222.248.0/24,atlagax1,atl
129.222.249.0/24,atlagax1,atl
129.222.250.0/24,atlagax1,atl
129.222.251.0/24,atlagax1,atl
129.222.252.0/24,atlagax1,atl
129.222.253.0/24,atlagax1,atl
129.222.254.0/24,atlagax1,atl
129.222.255.0/24,atlagax1,atl
129.224.192.0/24,dllstxx1,dfw
129.224.193.0/24,dllstxx1,dfw
129.224.194.0/24,dllstxx1,dfw
129.224.195.0/24,dllstxx1,dfw
129.224.196.0/24,dllstxx1,dfw
129.224.197.0/24,dllstxx1,dfw
129.224.198.0/24,dllstxx1,dfw
129.224.199.0/24,dllstxx1,dfw
129.224.202.0/24,sngesgp1,sin
129.224.203.0/24,sngesgp1,sin
129.224.204.0/24,lgosnga1,los
129.224.205.0/24,lgosnga1,los
129.224.206.0/24,frntdeu1,fra
129.224.207.0/24,frntdeu1,fra
129.224.210.0/24,mplsmnx1,msp
129.224.211.0/24,mplsmnx1,msp
129.224.212.0/24,mmmiflx1,mia
129.224.213.0/24,mmmiflx1,mia
129.224.214.0/24,bnssarg1,eze
129.224.215.0/24,bnssarg1,eze
135.129.112.0/24,mntlcan1,yul
135.129.113.0/24,mntlcan1,yul
135.129.118.0/24,mmmiflx1,mia
135.129.120.0/24,bgtacol1,bog
135.129.121.0/24,bgtacol1,bog
135.129.124.0/24,lgosnga1,los
135.129.125.0/24,lgosnga1,los
135.129.126.0/24,sltyutx1,pvu
135.129.127.0/24,sltyutx1,pvu
138.84.32.0/24,sntochl1,scl
138.84.33.0/24,sntochl1,scl
138.84.34.0/24,sntochl1,scl
138.84.35.0/24,sntochl1,scl
138.84.36.0/24,limaper1,lim
138.84.37.0/24,limaper1,lim
138.84.39.0/24,limaper1,lim
138.84.41.0/24,bgtacol1,bog
138.84.44.0/24,qrtomex1,qro
138.84.45.0/24,qrtomex1,qro
138.84.48.0/24,bgtacol1,bog
138.84.52.0/24,bgtacol1,bog
138.84.53.0/24,bgtacol1,bog
138.84.54.0/24,qrtomex1,qro
138.84.55.0/24,qrtomex1,qro
138.84.56.0/24,splobra1,gru
138.84.57.0/24,splobra1,gru
138.84.58.0/24,brsabra1,bsb
138.84.59.0/24,brsabra1,bsb
138.84.62.0/24,sntochl1,scl
138.84.63.0/24,sntochl1,scl
143.105.0.0/24,ashnvax2,iad
143.105.1.0/24,ashnvax2,iad
143.105.2.0/24,ashnvax2,iad
143.105.3.0/24,ashnvax2,iad
143.105.6.0/24,mntlcan1,yul
143.105.8.0/24,sttlwax1,sea
143.105.9.0/24,sttlwax1,sea
143.105.10.0/24,sttlwax1,sea
143.105.11.0/24,sttlwax1,sea
143.105.12.0/24,chcoilx1,ord
143.105.13.0/24,chcoilx1,ord
143.105.14.0/24,ashnvax2,iad
143.105.15.0/24,ashnvax2,iad
143.105.16.0/24,qrtomex1,qro
143.105.17.0/24,qrtomex1,qro
143.105.18.0/24,bgtacol1,bog
143.105.19.0/24,bgtacol1,bog
143.105.20.0/24,mmmiflx1,mia
143.105.21.0/24,mmmiflx1,mia
143.105.22.0/24,mmmiflx1,mia
143.105.23.0/24,mmmiflx1,mia
143.105.24.0/24,splobra1,gru
143.105.25.0/24,splobra1,gru
143.105.26.0/24,nrbiken1,nbo
143.105.27.0/24,nrbiken1,nbo
143.105.28.0/24,qrtomex1,qro
143.105.29.0/24,qrtomex1,qro
143.105.30.0/24,qrtomex1,qro
143.105.31.0/24,qrtomex1,qro
143.105.32.0/24,mdrdesp1,mad
143.105.33.0/24,mdrdesp1,mad
143.105.36.0/24,jhngzaf1,jnb
143.105.37.0/24,jhngzaf1,jnb
143.105.38.0/24,mplsmnx1,msp
143.105.39.0/24,mplsmnx1,msp
143.105.40.0/24,jhngzaf1,jnb
143.105.41.0/24,jhngzaf1,jnb
143.105.46.0/24,mmmiflx1,mia
143.105.47.0/24,mmmiflx1,mia
143.105.48.0/24,jhngzaf1,jnb
143.105.49.0/24,jhngzaf1,jnb
143.105.50.0/24,ashnvax2,iad
143.105.51.0/24,ashnvax2,iad
143.105.52.0/24,ashnvax2,iad
143.105.53.0/24,ashnvax2,iad
143.105.54.0/24,mntlcan1,yul
143.105.55.0/24,mntlcan1,yul
143.105.56.0/24,mplsmnx1,msp
143.105.57.0/24,mplsmnx1,msp
143.105.58.0/24,tmpeazx1,phx
143.105.59.0/24,tmpeazx1,phx
143.105.60.0/24,dllstxx1,dfw
143.105.61.0/24,dllstxx1,dfw
143.105.62.0/24,dllstxx1,dfw
143.105.63.0/24,dllstxx1,dfw
143.105.68.0/24,qrtomex1,qro
143.105.69.0/24,qrtomex1,qro
143.105.70.0/24,qrtomex1,qro
143.105.71.0/24,qrtomex1,qro
143.105.76.0/24,sntochl1,scl
143.105.77.0/24,sntochl1,scl
143.105.78.0/24,sntochl1,scl
143.105.79.0/24,sntochl1,scl
143.105.82.0/24,frtabra1,for
143.105.83.0/24,frtabra1,for
143.105.84.0/24,dllstxx1,dfw
143.105.85.0/24,dllstxx1,dfw
143.105.86.0/24,bnssarg1,eze
143.105.87.0/24,bnssarg1,eze
143.105.88.0/24,dnvrcox1,den
143.105.89.0/24,dnvrcox1,den
143.105.90.0/24,lsancax1,lax
143.105.91.0/24,lsancax1,lax
143.105.92.0/24,clgycan1,yyc
143.105.93.0/24,clgycan1,yyc
143.105.96.0/24,sntochl1,scl
143.105.97.0/24,sntochl1,scl
143.105.98.0/24,bgtacol1,bog
143.105.99.0/24,bgtacol1,bog
143.105.100.0/24,mntlcan1,yul
143.105.101.0/24,mntlcan1,yul
143.105.102.0/24,lgosnga1,los
143.105.103.0/24,lgosnga1,los
143.105.104.0/24,sltyutx1,pvu
143.105.105.0/24,sltyutx1,pvu
143.105.106.0/24,lsancax1,lax
143.105.107.0/24,lsancax1,lax
143.105.108.0/24,bnssarg1,eze
143.105.109.0/24,bnssarg1,eze
143.105.110.0/24,chcoilx1,ord
143.105.111.0/24,chcoilx1,ord
143.105.114.0/24,chcoilx1,ord
143.105.115.0/24,chcoilx1,ord
143.105.116.0/24,snjecax1,sjc
143.105.117.0/24,snjecax1,sjc
143.105.118.0/24,snjecax1,sjc
143.105.119.0/24,snjecax1,sjc
143.105.122.0/24,gtmygtm1,gua
143.105.123.0/24,gtmygtm1,gua
143.105.124.0/24,mmmiflx1,mia
143.105.125.0/24,mmmiflx1,mia
143.105.126.0/24,mmmiflx1,mia
143.105.127.0/24,mmmiflx1,mia
143.105.128.0/24,frtabra1,for
143.105.129.0/24,frtabra1,for
143.105.130.0/24,mmmiflx1,mia
143.105.131.0/24,mmmiflx1,mia
143.105.132.0/24,lgosnga1,los
143.105.133.0/24,lgosnga1,los
143.105.134.0/24,sntochl1,scl
143.105.135.0/24,sntochl1,scl
143.105.136.0/24,bnssarg1,eze
143.105.137.0/24,bnssarg1,eze
143.105.138.0/24,sntochl1,scl
143.105.139.0/24,sntochl1,scl
143.105.140.0/24,splobra1,gru
143.105.141.0/24,splobra1,gru
143.105.142.0/24,splobra1,gru
143.105.143.0/24,splobra1,gru
143.105.144.0/24,lgosnga1,los
143.105.145.0/24,lgosnga1,los
143.105.147.0/24,bgtacol1,bog
143.105.148.0/24,ashnvax2,iad
143.105.149.0/24,ashnvax2,iad
143.105.150.0/24,ashnvax2,iad
143.105.151.0/24,ashnvax2,iad
143.105.152.0/24,lgosnga1,los
143.105.153.0/24,lgosnga1,los
143.105.154.0/24,jhngzaf1,jnb
143.105.155.0/24,jhngzaf1,jnb
143.105.156.0/24,limaper1,lim
143.105.157.0/24,limaper1,lim
143.105.158.0/24,tmpeazx1,phx
143.105.159.0/24,tmpeazx1,phx
143.105.160.0/24,lgosnga1,los
143.105.161.0/24,lgosnga1,los
143.105.162.0/24,sfiabgr1,sof
143.105.163.0/24,sfiabgr1,sof
143.105.164.0/24,frtabra1,for
143.105.165.0/24,frtabra1,for
143.105.166.0/24,sfiabgr1,sof
143.105.167.0/24,sfiabgr1,sof
143.105.168.0/24,mmmiflx1,mia
143.105.169.0/24,mmmiflx1,mia
143.105.170.0/24,mmmiflx1,mia
143.105.171.0/24,mmmiflx1,mia
143.105.172.0/24,lgosnga1,los
143.105.173.0/24,lgosnga1,los
143.105.174.0/24,lgosnga1,los
143.105.175.0/24,lgosnga1,los
143.105.180.0/24,limaper1,lim
143.105.181.0/24,limaper1,lim
143.105.182.0/24,dnvrcox1,den
143.105.183.0/24,dnvrcox1,den
143.105.184.0/24,mdrdesp1,mad
143.105.185.0/24,mdrdesp1,mad
143.105.186.0/24,nrbiken1,nbo
143.105.187.0/24,nrbiken1,nbo
143.105.188.0/24,mplsmnx1,msp
143.105.189.0/24,mplsmnx1,msp
143.105.190.0/24,ashnvax2,iad
143.105.191.0/24,ashnvax2,iad
143.105.192.0/24,chcoilx1,ord
143.105.193.0/24,chcoilx1,ord
143.105.194.0/24,mntlcan1,yul
143.105.195.0/24,mntlcan1,yul
143.105.196.0/24,mntlcan1,yul
143.105.197.0/24,mntlcan1,yul
143.105.198.0/24,mntlcan1,yul
143.105.199.0/24,mntlcan1,yul
143.105.200.0/24,mntlcan1,yul
143.105.201.0/24,mntlcan1,yul
143.105.202.0/24,mntlcan1,yul
143.105.203.0/24,mntlcan1,yul
143.105.204.0/24,mntlcan1,yul
143.105.205.0/24,mntlcan1,yul
143.105.206.0/24,mntlcan1,yul
143.105.207.0/24,mntlcan1,yul
143.105.208.0/24,lgosnga1,los
143.105.209.0/24,lgosnga1,los
143.105.210.0/24,lgosnga1,los
143.105.211.0/24,lgosnga1,los
143.105.212.0/24,nrbiken1,nbo
143.105.213.0/24,nrbiken1,nbo
143.105.214.0/24,nrbiken1,nbo
143.105.215.0/24,nrbiken1,nbo
143.105.216.0/24,nrbiken1,nbo
143.105.217.0/24,nrbiken1,nbo
143.105.222.0/24,lsancax1,lax
143.105.223.0/24,lsancax1,lax
143.105.224.0/24,atlagax1,atl
143.105.225.0/24,atlagax1,atl
143.105.226.0/24,tmpeazx1,phx
143.105.227.0/24,tmpeazx1,phx
143.105.228.0/24,snjecax1,sjc
143.105.229.0/24,snjecax1,sjc
143.105.230.0/24,sltyutx1,pvu
143.105.231.0/24,sltyutx1,pvu
143.105.232.0/24,jhngzaf1,jnb
143.105.233.0/24,jhngzaf1,jnb
143.105.234.0/24,mmmiflx1,mia
143.105.235.0/24,mmmiflx1,mia
143.105.236.0/24,mmmiflx1,mia
143.105.237.0/24,mmmiflx1,mia
143.105.238.0/24,mmmiflx1,mia
143.105.239.0/24,mmmiflx1,mia
143.105.240.0/24,sntochl1,scl
143.105.241.0/24,sntochl1,scl
143.105.242.0/24,knsymox1,mci
143.105.243.0/24,knsymox1,mci
143.105.244.0/24,knsymox1,mci
143.105.245.0/24,knsymox1,mci
143.105.246.0/24,knsymox1,mci
143.105.247.0/24,knsymox1,mci
143.105.248.0/24,mmmiflx1,mia
143.105.249.0/24,mmmiflx1,mia
143.105.250.0/24,mmmiflx1,mia
143.105.251.0/24,mmmiflx1,mia
143.105.252.0/24,jhngzaf1,jnb
143.105.253.0/24,jhngzaf1,jnb
143.105.254.0/24,bgtacol1,bog
143.105.255.0/24,bgtacol1,bog
145.224.64.0/24,lndngbr1,lhr
145.224.65.0/24,lndngbr1,lhr
145.224.66.0/24,lndngbr1,lhr
145.224.67.0/24,lndngbr1,lhr
145.224.68.0/24,lndngbr1,lhr
145.224.69.0/24,lndngbr1,lhr
145.224.70.0/24,lndngbr1,lhr
145.224.71.0/24,lndngbr1,lhr
145.224.72.0/24,frntdeu1,fra
145.224.73.0/24,frntdeu1,fra
145.224.74.0/24,frntdeu1,fra
145.224.75.0/24,frntdeu1,fra
145.224.76.0/24,frntdeu1,fra
145.224.77.0/24,frntdeu1,fra
145.224.78.0/24,frntdeu1,fra
145.224.79.0/24,frntdeu1,fra
145.224.82.0/24,frntdeu1,fra
145.224.83.0/24,frntdeu1,fra
145.224.84.0/24,mdrdesp1,mad
145.224.85.0/24,mdrdesp1,mad
145.224.88.0/24,lndngbr1,lhr
145.224.89.0/24,lndngbr1,lhr
145.224.90.0/24,lndngbr1,lhr
145.224.91.0/24,lndngbr1,lhr
145.224.100.0/24,wrswpol1,waw
145.224.101.0/24,wrswpol1,waw
145.224.102.0/24,wrswpol1,waw
145.224.103.0/24,wrswpol1,waw
145.224.104.0/24,wrswpol1,waw
145.224.105.0/24,wrswpol1,waw
145.224.106.0/24,wrswpol1,waw
145.224.107.0/24,wrswpol1,waw
145.224.110.0/24,wrswpol1,waw
145.224.111.0/24,wrswpol1,waw
145.224.112.0/24,lndngbr1,lhr
145.224.113.0/24,lndngbr1,lhr
145.224.114.0/24,mdrdesp1,mad
145.224.115.0/24,mdrdesp1,mad
145.224.118.0/24,sfiabgr1,sof
145.224.119.0/24,sfiabgr1,sof
145.224.120.0/24,msctomn1,mct
145.224.121.0/24,msctomn1,mct
148.222.128.0/24,splobra1,gru
148.222.129.0/24,splobra1,gru
148.222.132.0/24,qrtomex1,qro
148.222.133.0/24,qrtomex1,qro
148.222.134.0/24,limaper1,lim
148.222.135.0/24,limaper1,lim
148.222.192.0/24,splobra1,gru
148.222.193.0/24,splobra1,gru
148.222.194.0/24,bnssarg1,eze
148.222.195.0/24,bnssarg1,eze
148.222.198.0/24,bgtacol1,bog
148.222.199.0/24,bgtacol1,bog
148.222.202.0/24,splobra1,gru
148.222.203.0/24,splobra1,gru
148.222.204.0/24,sntochl1,scl
148.222.205.0/24,sntochl1,scl
148.222.206.0/24,splobra1,gru
148.222.207.0/24,splobra1,gru
148.222.208.0/24,frtabra1,for
148.222.209.0/24,frtabra1,for
148.222.210.0/24,splobra1,gru
148.222.211.0/24,splobra1,gru
148.222.212.0/24,bnssarg1,eze
148.222.213.0/24,bnssarg1,eze
148.222.214.0/24,sntochl1,scl
148.222.215.0/24,sntochl1,scl
148.222.218.0/24,sntochl1,scl
148.222.219.0/24,sntochl1,scl
148.222.222.0/24,bnssarg1,eze
148.222.223.0/24,bnssarg1,eze
148.227.64.0/24,sntochl1,scl
148.227.65.0/24,sntochl1,scl
148.227.66.0/24,sntochl1,scl
148.227.67.0/24,sntochl1,scl
148.227.68.0/24,bnssarg1,eze
148.227.69.0/24,bnssarg1,eze
148.227.70.0/24,splobra1,gru
148.227.71.0/24,splobra1,gru
148.227.72.0/24,splobra1,gru
148.227.73.0/24,splobra1,gru
148.227.74.0/24,bnssarg1,eze
148.227.75.0/24,bnssarg1,eze
148.227.76.0/24,limaper1,lim
148.227.77.0/24,limaper1,lim
148.227.78.0/24,frtabra1,for
148.227.79.0/24,frtabra1,for
148.227.80.0/24,bgtacol1,bog
148.227.81.0/24,bgtacol1,bog
148.227.82.0/24,brsabra1,bsb
148.227.83.0/24,brsabra1,bsb
148.227.84.0/24,splobra1,gru
148.227.85.0/24,splobra1,gru
148.227.86.0/24,splobra1,gru
148.227.87.0/24,splobra1,gru
148.227.88.0/24,brsabra1,bsb
148.227.89.0/24,brsabra1,bsb
148.227.90.0/24,brsabra1,bsb
148.227.91.0/24,brsabra1,bsb
148.227.92.0/24,limaper1,lim
148.227.93.0/24,limaper1,lim
148.227.94.0/24,frtabra1,for
148.227.95.0/24,frtabra1,for
148.227.96.0/24,sntochl1,scl
148.227.97.0/24,sntochl1,scl
148.227.98.0/24,sntochl1,scl
148.227.99.0/24,sntochl1,scl
148.227.100.0/24,bgtacol1,bog
148.227.101.0/24,bgtacol1,bog
148.227.102.0/24,frtabra1,for
148.227.103.0/24,frtabra1,for
148.227.104.0/24,bnssarg1,eze
148.227.105.0/24,bnssarg1,eze
148.227.106.0/24,bgtacol1,bog
148.227.107.0/24,bgtacol1,bog
148.227.108.0/24,frtabra1,for
